translation_key,language_code,translation_title,translation_version,surah,ayah,arabic_text,translation,footnotes
assamese_rafeeq,as,Assamese translation,1.0.5,2,,وَٱلَّذِينَ يُؤۡمِنُونَ بِمَآ أُنزِلَ إِلَيۡكَ وَمَآ أُنزِلَ مِن قَبۡلِكَ وَبِٱلۡأٓخِرَةِ هُمۡ يُوقِنُونَ,"আৰু যিসকলে ঈমান পোষণ কৰে তাৰ ওপৰত, যি তোমাৰ প্ৰতি অৱতীৰ্ণ কৰা হৈছে আৰু যি তোমাৰ পূৰ্বে অৱতীৰ্ণ কৰা হৈছিল আৰু আখিৰাতৰ প্ৰতি তেওঁলোক পূৰ্ণ বিশ্বাসী।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,أُوْلَٰٓئِكَ عَلَىٰ هُدٗى مِّن رَّبِّهِمۡۖ وَأُوْلَٰٓئِكَ هُمُ ٱلۡمُفۡلِحُونَ,তেওঁলোকেই নিজ প্ৰতিপালকৰ নিৰ্দেশিত হিদায়তৰ ওপৰত আছে আৰু তেওঁলোকেই সাফল্যমণ্ডিত।,
assamese_rafeeq,as,Assamese translation,1.0.5,2,,إِنَّ ٱلَّذِينَ كَفَرُواْ سَوَآءٌ عَلَيۡهِمۡ ءَأَنذَرۡتَهُمۡ أَمۡ لَمۡ تُنذِرۡهُمۡ لَا يُؤۡمِنُونَ,"নিশ্চয় যিসকলে কুফৰী কৰিছে, তুমি সিহঁতক সতৰ্ক কৰা বা নকৰা একেই কথা, সিহঁতে ঈমান পোষণ নকৰিব।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,خَتَمَ ٱللَّهُ عَلَىٰ قُلُوبِهِمۡ وَعَلَىٰ سَمۡعِهِمۡۖ وَعَلَىٰٓ أَبۡصَٰرِهِمۡ غِشَٰوَةٞۖ وَلَهُمۡ عَذَابٌ عَظِيمٞ,আল্লাহে সিহঁতৰ হৃদয়সমূহ আৰু সিহঁতৰ শ্ৰৱণশক্তিৰ ওপৰত মোহৰ মাৰি দিছে আৰু সিহঁতৰ দৃষ্টিৰ ওপৰত আছে আৱৰণ। লগতে সিহঁতৰ বাবে আছে মহাশাস্তি।,
assamese_rafeeq,as,Assamese translation,1.0.5,2,,وَمِنَ ٱلنَّاسِ مَن يَقُولُ ءَامَنَّا بِٱللَّهِ وَبِٱلۡيَوۡمِ ٱلۡأٓخِرِ وَمَا هُم بِمُؤۡمِنِينَ,"আৰু মানুহৰ মাজত এনেকুৱা কিছুমান মানুহো আছে যিসকলে কয়, ‘আমি আল্লাহ আৰু শেষ দিৱসৰ প্ৰতি ঈমান আনিছোঁ’, অথচ সিহঁত মুমিন নহয়।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,يُخَٰدِعُونَ ٱللَّهَ وَٱلَّذِينَ ءَامَنُواْ وَمَا يَخۡدَعُونَ إِلَّآ أَنفُسَهُمۡ وَمَا يَشۡعُرُونَ,"সিহঁতে আল্লাহ আৰু মুমিনসকলক প্ৰতাৰিত কৰিব বিচাৰে, প্ৰকৃততে সিহঁত নিজেই নিজকে প্ৰতাৰিত কৰি আছে, অথচ সিহঁতে সেয়া অনুধাৱন কৰিব নোৱাৰে।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,فِي قُلُوبِهِم مَّرَضٞ فَزَادَهُمُ ٱللَّهُ مَرَضٗاۖ وَلَهُمۡ عَذَابٌ أَلِيمُۢ بِمَا كَانُواْ يَكۡذِبُونَ,"সিহঁতৰ অন্তৰসমূহত আছে ব্যাধি। এতেকে আল্লাহে সিহঁতৰ ব্যাধি আৰু বৃদ্ধি কৰি দিছে, আৰু সিহঁতৰ বাবে আছে কষ্টদায়ক শাস্তি, কাৰণ সিহঁত মিছলীয়া।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,وَإِذَا قِيلَ لَهُمۡ لَا تُفۡسِدُواْ فِي ٱلۡأَرۡضِ قَالُوٓاْ إِنَّمَا نَحۡنُ مُصۡلِحُونَ,"আৰু যেতিয়া সিহঁতক কোৱা হয়, 'তোমালোকে পৃথিৱীত ফাছাদ (বিপৰ্যয়) সৃষ্টি নকৰিবা', সিহঁতে কয়, 'আমি কেৱল সংশোধনকাৰীহে'।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,أَلَآ إِنَّهُمۡ هُمُ ٱلۡمُفۡسِدُونَ وَلَٰكِن لَّا يَشۡعُرُونَ,"সাৱধান! ইহঁতেই ফাছাদ সৃষ্টিকাৰী, কিন্তু সিহঁতে সেয়া অনুধাৱন নকৰে।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,وَإِذَا قِيلَ لَهُمۡ ءَامِنُواْ كَمَآ ءَامَنَ ٱلنَّاسُ قَالُوٓاْ أَنُؤۡمِنُ كَمَآ ءَامَنَ ٱلسُّفَهَآءُۗ أَلَآ إِنَّهُمۡ هُمُ ٱلسُّفَهَآءُ وَلَٰكِن لَّا يَعۡلَمُونَ,"আৰু যেতিয়া সিহঁতক কোৱা হয়, 'তোমালোকে ঈমান পোষণ কৰা, যেনেকৈ লোকসকলে ঈমান পোষণ কৰিছে', সিহঁতে কয়, 'আমিও তেনেকৈ ঈমান আনিম নেকি যেনেকৈ নিৰ্বোধ লোকসকলে ঈমান আনিছে'? সাৱধান! নিশ্চয় সিহঁতেই নিৰ্বোধ, কিন্তু সিহঁতে নাজানে।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,وَإِذَا لَقُواْ ٱلَّذِينَ ءَامَنُواْ قَالُوٓاْ ءَامَنَّا وَإِذَا خَلَوۡاْ إِلَىٰ شَيَٰطِينِهِمۡ قَالُوٓاْ إِنَّا مَعَكُمۡ إِنَّمَا نَحۡنُ مُسۡتَهۡزِءُونَ,"আৰু যেতিয়া সিহঁতে মুমিনসকলৰ লগত সাক্ষাৎ কৰে, তেতিয়া সিহঁতে কয়, ‘আমি ঈমান আনিছোঁ’, আৰু যেতিয়া সিহঁতে অকলশৰীয়াকৈ সিহঁতৰ চয়তানসকলৰ লগত একত্ৰিত হয়, তেতিয়া কয়, ‘নিশ্চয় আমি তোমালোকৰ লগতেই আছোঁ’। আমি কেৱল উপহাসহে কৰোঁ'।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,ٱللَّهُ يَسۡتَهۡزِئُ بِهِمۡ وَيَمُدُّهُمۡ فِي طُغۡيَٰنِهِمۡ يَعۡمَهُونَ,আল্লাহেও সিহঁতৰ সৈতে উপহাসহে কৰে আৰু সিহঁতক সিহঁতৰ অবাধ্যতাৰ মাজত বিভ্ৰান্তৰ দৰে ঘূৰি ফুৰাৰ অৱকাশ দিয়ে।,
assamese_rafeeq,as,Assamese translation,1.0.5,2,,أُوْلَٰٓئِكَ ٱلَّذِينَ ٱشۡتَرَوُاْ ٱلضَّلَٰلَةَ بِٱلۡهُدَىٰ فَمَا رَبِحَت تِّجَٰرَتُهُمۡ وَمَا كَانُواْ مُهۡتَدِينَ,"ইহঁতেই সেইসকল লোক, যিসকলে হিদায়তৰ বিনিময়ত ভ্ৰষ্টতা কিনি লৈছে। কিন্তু সিহঁতৰ ব্যৱসায় লাভজনক হোৱা নাই, আৰু সিহঁত হিদায়ত প্ৰাপ্তও নহয়।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,مَثَلُهُمۡ كَمَثَلِ ٱلَّذِي ٱسۡتَوۡقَدَ نَارٗا فَلَمَّآ أَضَآءَتۡ مَا حَوۡلَهُۥ ذَهَبَ ٱللَّهُ بِنُورِهِمۡ وَتَرَكَهُمۡ فِي ظُلُمَٰتٖ لَّا يُبۡصِرُونَ,"সিহঁতৰ উদাহৰণ সেই ব্যক্তিৰ দৰে, যিয়ে জুই জ্বলালে। তাৰপিছত যেতিয়া সেই জুয়ে তাৰ চাৰিওফালে আলোকিত কৰিলে, তেতিয়া আল্লাহে সিহঁতৰ জ্যোতি অপসাৰণ কৰি ল’লে আৰু সিহঁতক এনেকুৱা অন্ধকাৰত এৰি দিলে যে, সিহঁত দেখিবলৈ নোপোৱা হ’ল।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,صُمُّۢ بُكۡمٌ عُمۡيٞ فَهُمۡ لَا يَرۡجِعُونَ,"সিহঁত কলা, বোবা, অন্ধ। সেয়ে সিহঁত আৰু উভতি নাহিব।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,أَوۡ كَصَيِّبٖ مِّنَ ٱلسَّمَآءِ فِيهِ ظُلُمَٰتٞ وَرَعۡدٞ وَبَرۡقٞ يَجۡعَلُونَ أَصَٰبِعَهُمۡ فِيٓ ءَاذَانِهِم مِّنَ ٱلصَّوَٰعِقِ حَذَرَ ٱلۡمَوۡتِۚ وَٱللَّهُ مُحِيطُۢ بِٱلۡكَٰفِرِينَ,"অথবা (সিহঁতৰ উদাহৰণ) ধাৰাসাৰ বৰষুণৰ দৰে, য'ত আছে ঘোৰ অন্ধকাৰ, বজ্ৰধ্বনি আৰু বিদ্যুতৰ চমক। সিহঁতে বজ্ৰধ্বনিৰ সময়ত মৃত্যুৰ ভয়ত আঙুলিৰে কাণত সোপা দিয়ে, আৰু আল্লাহে কাফিৰসকলক চাৰিওফালৰ পৰা আগুৰি আছে।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,يَكَادُ ٱلۡبَرۡقُ يَخۡطَفُ أَبۡصَٰرَهُمۡۖ كُلَّمَآ أَضَآءَ لَهُم مَّشَوۡاْ فِيهِ وَإِذَآ أَظۡلَمَ عَلَيۡهِمۡ قَامُواْۚ وَلَوۡ شَآءَ ٱللَّهُ لَذَهَبَ بِسَمۡعِهِمۡ وَأَبۡصَٰرِهِمۡۚ إِنَّ ٱللَّهَ عَلَىٰ كُلِّ شَيۡءٖ قَدِيرٞ,এনে লাগে যেন বিজুলীৰ চমকনিয়ে সিহঁতৰ দৃষ্টিশক্তি হৰণ কৰি নিবহি। যেতিয়াই অলপ সিহঁতৰ বাবে পোহৰ হয় তেতিয়াই সিহঁত আগবাঢ়ি যায় আৰু যেতিয়াই অন্ধকাৰ হয় তেতিয়াই সিহঁত থমকি ৰয়। আল্লাহে ইচ্ছা কৰিলে সিহঁতৰ শ্ৰৱণশক্তি আৰু দৃষ্টিশক্তি হৰণ কৰিব পাৰিলেহেঁতেন। নিশ্চয় আল্লাহ সকলো বস্তুৰ ওপৰত ক্ষমতাৱান।,
assamese_rafeeq,as,Assamese translation,1.0.5,2,,يَٰٓأَيُّهَا ٱلنَّاسُ ٱعۡبُدُواْ رَبَّكُمُ ٱلَّذِي خَلَقَكُمۡ وَٱلَّذِينَ مِن قَبۡلِكُمۡ لَعَلَّكُمۡ تَتَّقُونَ,"হে মানৱ সম্প্ৰদায়! তোমালোকে তোমালোকৰ সেই ৰব (প্ৰতিপালক)ৰ ইবাদত কৰা, যিজনে তোমালোকক আৰু তোমালোকৰ পূৰ্বৱৰ্তীসকলক সৃষ্টি কৰিছে, যাতে তোমালোকে তাক্বৱাৰ অধিকাৰী হ’ব পাৰা।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,ٱلَّذِي جَعَلَ لَكُمُ ٱلۡأَرۡضَ فِرَٰشٗا وَٱلسَّمَآءَ بِنَآءٗ وَأَنزَلَ مِنَ ٱلسَّمَآءِ مَآءٗ فَأَخۡرَجَ بِهِۦ مِنَ ٱلثَّمَرَٰتِ رِزۡقٗا لَّكُمۡۖ فَلَا تَجۡعَلُواْ لِلَّهِ أَندَادٗا وَأَنتُمۡ تَعۡلَمُونَ,"যিজনে তোমালোকৰ বাবে পৃথিৱীখনক বিছনা কৰি দিছে আৰু আকাশখনক কৰি দিছে চালস্বৰূপ, আৰু আকাশৰ পৰা পানী অৱতীৰ্ণ কৰি তাৰ দ্বাৰা তোমালোকৰ জীৱিকাৰ বাবে ফলমূল উৎপাদন কৰিছে। গতিকে তোমালোকে জানি-শুনি কাকো আল্লাহৰ সমকক্ষ থিৰ নকৰিবা।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,وَإِن كُنتُمۡ فِي رَيۡبٖ مِّمَّا نَزَّلۡنَا عَلَىٰ عَبۡدِنَا فَأۡتُواْ بِسُورَةٖ مِّن مِّثۡلِهِۦ وَٱدۡعُواْ شُهَدَآءَكُم مِّن دُونِ ٱللَّهِ إِن كُنتُمۡ صَٰدِقِينَ,"আমি আমাৰ বান্দাৰ ওপৰত যি অৱতীৰ্ণ কৰিছোঁ তাত যদি তোমালোকৰ কোনো সন্দেহ থাকে তেন্তে ইয়াৰ অনুৰূপ কোনো এটা ছুৰা ৰচনা কৰি আনা আৰু আল্লাহৰ বাহিৰে তোমালোকৰ সকলো সাক্ষী-সহায়কাৰীক আহ্বান কৰা, যদিহে তোমালোকে সত্যবাদী হোৱা।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,فَإِن لَّمۡ تَفۡعَلُواْ وَلَن تَفۡعَلُواْ فَٱتَّقُواْ ٱلنَّارَ ٱلَّتِي وَقُودُهَا ٱلنَّاسُ وَٱلۡحِجَارَةُۖ أُعِدَّتۡ لِلۡكَٰفِرِينَ,"এতেকে যদি তোমালোকে এনে নকৰা- আৰু তোমালোকে এইটো কেতিয়াও কৰিব নোৱাৰিবা, তেনেহ’লে সেই জুইৰ পৰা বাচিবলৈ ব্যৱস্থা কৰা, যাৰ ইন্ধন হ’ব মানুহ আৰু শিল, যিটো প্ৰস্তুত কৰা হৈছে কাফিৰসকলৰ বাবে।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,وَبَشِّرِ ٱلَّذِينَ ءَامَنُواْ وَعَمِلُواْ ٱلصَّٰلِحَٰتِ أَنَّ لَهُمۡ جَنَّٰتٖ تَجۡرِي مِن تَحۡتِهَا ٱلۡأَنۡهَٰرُۖ كُلَّمَا رُزِقُواْ مِنۡهَا مِن ثَمَرَةٖ رِّزۡقٗا قَالُواْ هَٰذَا ٱلَّذِي رُزِقۡنَا مِن قَبۡلُۖ وَأُتُواْ بِهِۦ مُتَشَٰبِهٗاۖ وَلَهُمۡ فِيهَآ أَزۡوَٰجٞ مُّطَهَّرَةٞۖ وَهُمۡ فِيهَا خَٰلِدُونَ,"আৰু যিসকলে ঈমান আনিছে আৰু সৎকৰ্ম কৰিছে তেওঁলোকক সুসংবাদ দিয়ক যে, তেওলোকৰ বাবে আছে জান্নাত, যাৰ তলেদি নদীসমূহ প্ৰবাহিত হয়, যেতিয়াই তেওঁলোকক তাৰ পৰা কোনো ফল খাবলৈ দিয়া হ’ব, তেতিয়াই তেওঁলোকে ক’ব, ইতিপুৰ্বে আমাক এই ধৰণৰ ফল-মূল খাবলৈ দিয়া হৈছিল, কাৰণ তেওঁলোকক ফলমূল সাদৃশ্যপূৰ্ণ কৰি দিয়া হ’ব আৰু তেওঁলোকৰ বাবে তাত থাকিব পৱিত্ৰা-সঙ্গিনী, আৰু তাত তেওঁলোক চিৰকাল থাকিব।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,۞ إِنَّ ٱللَّهَ لَا يَسۡتَحۡيِۦٓ أَن يَضۡرِبَ مَثَلٗا مَّا بَعُوضَةٗ فَمَا فَوۡقَهَاۚ فَأَمَّا ٱلَّذِينَ ءَامَنُواْ فَيَعۡلَمُونَ أَنَّهُ ٱلۡحَقُّ مِن رَّبِّهِمۡۖ وَأَمَّا ٱلَّذِينَ كَفَرُواْ فَيَقُولُونَ مَاذَآ أَرَادَ ٱللَّهُ بِهَٰذَا مَثَلٗاۘ يُضِلُّ بِهِۦ كَثِيرٗا وَيَهۡدِي بِهِۦ كَثِيرٗاۚ وَمَا يُضِلُّ بِهِۦٓ إِلَّا ٱلۡفَٰسِقِينَ,"নিশ্চয় আল্লাহে মহ অথবা তাতোকৈ ক্ষুদ্ৰ কোনো বস্তুৰ উপমা দিওঁতে সংকোচবোধ নকৰে। এতেকে যিসকলে ঈমান আনিছে তেওঁলোকে জানে যে, নিশ্চয় এইটো তেওঁলোকৰ প্ৰতিপালকৰ তৰফৰ পৰা সত্য। আৰু যিসকলে কুফৰী কৰিছে সিহঁতে কয় যে, 'আল্লাহে এই উপমাৰ দ্বাৰা কি বুজাব বিচাৰিছে'? তেওঁ ইয়াৰ দ্বাৰা বহুতকে বিভ্ৰান্ত কৰে আৰু বহুতকে হিদায়ত দিয়ে। আৰু তেওঁ ফাছিকসকলৰ বাহিৰে আন কাকো ইয়াৰ দ্বাৰা বিভ্ৰান্ত নকৰে।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,ٱلَّذِينَ يَنقُضُونَ عَهۡدَ ٱللَّهِ مِنۢ بَعۡدِ مِيثَٰقِهِۦ وَيَقۡطَعُونَ مَآ أَمَرَ ٱللَّهُ بِهِۦٓ أَن يُوصَلَ وَيُفۡسِدُونَ فِي ٱلۡأَرۡضِۚ أُوْلَٰٓئِكَ هُمُ ٱلۡخَٰسِرُونَ,"যিসকলে আল্লাহৰ লগত দৃঢ় অঙ্গীকাৰত আৱদ্ধ হোৱাৰ পিছত সেইটো ভঙ্গ কৰে, আল্লাহে যি সম্পৰ্ক অটুট ৰাখিবলৈ নিৰ্দেশ দিছে সেইটো বিচ্ছিন্ন কৰে আৰু পৃথিৱীত বিপৰ্যয় সৃষ্টি কৰি ফুৰে, সিহঁতেই হৈছে ক্ষতিগ্ৰস্থ।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,كَيۡفَ تَكۡفُرُونَ بِٱللَّهِ وَكُنتُمۡ أَمۡوَٰتٗا فَأَحۡيَٰكُمۡۖ ثُمَّ يُمِيتُكُمۡ ثُمَّ يُحۡيِيكُمۡ ثُمَّ إِلَيۡهِ تُرۡجَعُونَ,"তোমালোকে কেনেকৈ আল্লাহৰ লগত কুফৰী কৰা? অথচ তোমালোক প্ৰাণহীন আছিলা। তাৰ পিছত তেৱেঁই তোমালোকক জীৱিত কৰিছে আকৌ তেৱেঁই তোমালোকৰ মৃত্যু ঘটাব, তাৰ পিছত পুনৰ জীৱিত কৰিব আৰু তাৰ পিছত তোমালোকক তেওঁৰ ওচৰলৈকেই ওভতাই নিয়া হ’ব।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,هُوَ ٱلَّذِي خَلَقَ لَكُم مَّا فِي ٱلۡأَرۡضِ جَمِيعٗا ثُمَّ ٱسۡتَوَىٰٓ إِلَى ٱلسَّمَآءِ فَسَوَّىٰهُنَّ سَبۡعَ سَمَٰوَٰتٖۚ وَهُوَ بِكُلِّ شَيۡءٍ عَلِيمٞ,তেৱেঁই পৃথিৱীৰ সকলো বস্তু তোমালোকৰ বাবেই সৃষ্টি কৰিছে। তাৰ পিছত তেওঁ আকাশৰ পিনে মনোনিবেশ কৰি ইয়াক সাতখন আকাশত বিন্যস্ত কৰিছে; আৰু তেওঁ সকলো বস্তু সম্পৰ্কে সবিশেষ অৱগত।,
assamese_rafeeq,as,Assamese translation,1.0.5,2,,وَإِذۡ قَالَ رَبُّكَ لِلۡمَلَٰٓئِكَةِ إِنِّي جَاعِلٞ فِي ٱلۡأَرۡضِ خَلِيفَةٗۖ قَالُوٓاْ أَتَجۡعَلُ فِيهَا مَن يُفۡسِدُ فِيهَا وَيَسۡفِكُ ٱلدِّمَآءَ وَنَحۡنُ نُسَبِّحُ بِحَمۡدِكَ وَنُقَدِّسُ لَكَۖ قَالَ إِنِّيٓ أَعۡلَمُ مَا لَا تَعۡلَمُونَ,"আৰু স্মৰণ কৰা, যেতিয়া তোমাৰ প্ৰতিপালকে ফিৰিস্তাসকলক ক’লে, নিশ্চয় মই পৃথিৱীত খলিফা[1] সৃষ্টি কৰিবলৈ থিৰ কৰিছোঁ। তেওঁলোকে ক’লে, তুমি পৃথিৱীত এনে এটা জীৱ সৃষ্টি কৰিব বিচৰা নেকি, যিয়ে পৃথিৱীত বিপৰ্যয় সৃষ্টি কৰিব আৰু তেজ প্ৰবাহিত কৰিব? আৰু আমিতো তোমাৰ হাম্দ সহকাৰে তছবীহ পাঠ কৰোৱেঁই লগতে তোমাৰ পৱিত্ৰতাও ঘোষণা কৰো। তেওঁ ক’লে, নিশ্চয় মই যিটো জানো তোমালোকে সেইটো নাজানা।",[1] খলিফা- প্ৰতিনিধি
assamese_rafeeq,as,Assamese translation,1.0.5,2,,وَعَلَّمَ ءَادَمَ ٱلۡأَسۡمَآءَ كُلَّهَا ثُمَّ عَرَضَهُمۡ عَلَى ٱلۡمَلَٰٓئِكَةِ فَقَالَ أَنۢبِـُٔونِي بِأَسۡمَآءِ هَٰٓؤُلَآءِ إِن كُنتُمۡ صَٰدِقِينَ,"আৰু তেওঁ আদমক যাৱতীয় নামৰ শিক্ষা দিলে, তাৰ পিছত সেইবোৰ ফিৰিস্তাসকলৰ আগত উপস্থাপন কৰি ক’লে, যদি তোমালোকে সত্যবাদী তেন্তে মোক এইবোৰৰ নাম কোৱা।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,قَالُواْ سُبۡحَٰنَكَ لَا عِلۡمَ لَنَآ إِلَّا مَا عَلَّمۡتَنَآۖ إِنَّكَ أَنتَ ٱلۡعَلِيمُ ٱلۡحَكِيمُ,"তেওঁলোকে ক’লে, তুমি পৱিত্ৰ। তুমি আমাক যি শিক্ষা দিছা তাৰ বাহিৰে আমাৰ আন কোনো জ্ঞান নাই। নিশ্চয় তুমি সৰ্বজ্ঞ প্ৰজ্ঞাময়।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,قَالَ يَٰٓـَٔادَمُ أَنۢبِئۡهُم بِأَسۡمَآئِهِمۡۖ فَلَمَّآ أَنۢبَأَهُم بِأَسۡمَآئِهِمۡ قَالَ أَلَمۡ أَقُل لَّكُمۡ إِنِّيٓ أَعۡلَمُ غَيۡبَ ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضِ وَأَعۡلَمُ مَا تُبۡدُونَ وَمَا كُنتُمۡ تَكۡتُمُونَ,"তেওঁ ক’লে, ‘হে আদম, এইবোৰৰ নাম তুমি সিহঁতক জনাই দিয়া’। তাৰ পিছত যেতিয়া তেওঁ (আদমে) এইবোৰৰ নাম জনাই দিলে, তেতিয়া তেওঁ ক’লে, ‘মই তোমালোকক কোৱা নাছিলোঁনে যে, নিশ্চয় মই আকাশমণ্ডল আৰু পৃথিৱীৰ গায়েব (অদৃশ্য) সম্পৰ্কে জানো? মই সেইবোৰো জানো যিবোৰ তোমালোকে প্ৰকাশ কৰা আৰু যিবোৰ তোমালোকে গোপন কৰা’।",
assamese_rafeeq,as,Assamese translation,1.0.5,2,,وَإِذۡ قُلۡنَا لِلۡمَلَٰٓئِكَةِ ٱسۡجُدُواْ لِأٓدَمَ فَسَجَدُوٓاْ إِلَّآ إِبۡلِيسَ أَبَىٰ وَٱسۡتَكۡبَرَ وَكَانَ مِنَ ٱلۡكَٰفِرِينَ,"আৰু স্মৰণ কৰা, যেতিয়া আমি ফিৰিস্তাসকলক কৈছিলোঁ, তোমালোকে আদমক ছাজদা কৰা। তেতিয়া ইবলিছৰ বাহিৰে সকলোৱে ছাজদা কৰিছিল। সি অস্বীকাৰ কৰিলে আৰু অহংকাৰ কৰিলে। আৰু সি কাফিৰসকলৰ অন্তৰ্ভুক্ত হ’ল।",
