surah,ayah,arabic,translation
2,,أَلَآ إِنَّهُمۡ هُمُ ٱلۡمُفۡسِدُونَ وَلَٰكِن لَّا يَشۡعُرُونَ,"జాగ్రత్త! నిశ్చయంగా, (భువిలో) కల్లోలం రేకెత్తిస్తున్నవారు వీరే, కాని వారది గ్రహించటం లేదు."
2,,وَإِذَا قِيلَ لَهُمۡ ءَامِنُواْ كَمَآ ءَامَنَ ٱلنَّاسُ قَالُوٓاْ أَنُؤۡمِنُ كَمَآ ءَامَنَ ٱلسُّفَهَآءُۗ أَلَآ إِنَّهُمۡ هُمُ ٱلسُّفَهَآءُ وَلَٰكِن لَّا يَعۡلَمُونَ,"మరియు: ""ఇతర జనులు విశ్వసించినట్లు మీరూ విశ్వసించండి."" అని, వారితో అన్నప్పుడు, వారు: ""మూర్ఖులు విశ్వసించినట్లు మేమూ విశ్వసించాలా?"" అని జవాబిస్తారు. జాగ్రత్త! వాస్తవానికి వారే మూర్ఖులు, కాని వారికది తెలియదు."
2,,وَإِذَا لَقُواْ ٱلَّذِينَ ءَامَنُواْ قَالُوٓاْ ءَامَنَّا وَإِذَا خَلَوۡاْ إِلَىٰ شَيَٰطِينِهِمۡ قَالُوٓاْ إِنَّا مَعَكُمۡ إِنَّمَا نَحۡنُ مُسۡتَهۡزِءُونَ,"మరియు విశ్వాసులను కలిసి నపుడు, వారు: ""మేము విశ్వసించాము."" అని అంటారు. కానీ, తమ షైతానుల (దుష్ట నాయకుల) దగ్గర ఏకాంతంలో ఉన్నప్పుడు వారు: ""నిశ్చయంగా, మేము మీతోనే ఉన్నాము. కేవలం (వారి) ఎగతాళి చేస్తున్నాము."" అని అంటారు."
2,,ٱللَّهُ يَسۡتَهۡزِئُ بِهِمۡ وَيَمُدُّهُمۡ فِي طُغۡيَٰنِهِمۡ يَعۡمَهُونَ,"అల్లాహ్ వారి ఎగతాళి చేస్తున్నాడు మరియు వారి తలబిరుసుతనాన్ని హెచ్చిస్తున్నాడు, (అందులో వారు) అంధులై తిరుగుతున్నారు;"
2,,أُوْلَٰٓئِكَ ٱلَّذِينَ ٱشۡتَرَوُاْ ٱلضَّلَٰلَةَ بِٱلۡهُدَىٰ فَمَا رَبِحَت تِّجَٰرَتُهُمۡ وَمَا كَانُواْ مُهۡتَدِينَ,"ఇలాంటి వారే, సన్మార్గానికి బదులుగా దుర్మార్గాన్ని కొనుక్కున్న వారు; కాని వారి బేరం వారికి లాభదాయకం కాలేదు మరియు వారికి మార్గదర్శకత్వమూ దొరకలేదు."
2,,مَثَلُهُمۡ كَمَثَلِ ٱلَّذِي ٱسۡتَوۡقَدَ نَارٗا فَلَمَّآ أَضَآءَتۡ مَا حَوۡلَهُۥ ذَهَبَ ٱللَّهُ بِنُورِهِمۡ وَتَرَكَهُمۡ فِي ظُلُمَٰتٖ لَّا يُبۡصِرُونَ,"వారి ఉపమానం[1] ఇలా ఉంది:[2] ఒక అగ్నిని వెలిగించగా, అది పరిసరాలను ప్రకాశింపజేసిన తర్వాత అల్లాహ్ వారి వెలుగును తీసుకుని వారిని అంధకారంలో విడిచి పెట్టడం వల్ల, వారు ఏమీ చూడలేక పోతారు."
2,,صُمُّۢ بُكۡمٌ عُمۡيٞ فَهُمۡ لَا يَرۡجِعُونَ,"(వారు) చెవిటివారు, మూగవారు, గ్రుడ్డివారు, ఇక వారు (ఋజుమార్గానికి) మరలిరాలేరు."
2,,أَوۡ كَصَيِّبٖ مِّنَ ٱلسَّمَآءِ فِيهِ ظُلُمَٰتٞ وَرَعۡدٞ وَبَرۡقٞ يَجۡعَلُونَ أَصَٰبِعَهُمۡ فِيٓ ءَاذَانِهِم مِّنَ ٱلصَّوَٰعِقِ حَذَرَ ٱلۡمَوۡتِۚ وَٱللَّهُ مُحِيطُۢ بِٱلۡكَٰفِرِينَ,"లేక (మరొక ఉపమానం): ఆకాశం నుండి ఘోరంగా వర్షం కురుస్తున్నది; చిమ్మ చీకట్లలో ఉరుములు, మెరుపులు మెరుస్తున్నాయి. ఆ ఉరుముల భీకర ధ్వని విని, మృత్యుభయం చేత వారు తమ వ్రేళ్ళను చెవులలో దూర్చుకుంటున్నారు. మరియు అల్లాహ్ సత్య తిరస్కారులను అన్ని వైపుల నుండి ఆవరించి ఉన్నాడు.[1]"
2,,يَكَادُ ٱلۡبَرۡقُ يَخۡطَفُ أَبۡصَٰرَهُمۡۖ كُلَّمَآ أَضَآءَ لَهُم مَّشَوۡاْ فِيهِ وَإِذَآ أَظۡلَمَ عَلَيۡهِمۡ قَامُواْۚ وَلَوۡ شَآءَ ٱللَّهُ لَذَهَبَ بِسَمۡعِهِمۡ وَأَبۡصَٰرِهِمۡۚ إِنَّ ٱللَّهَ عَلَىٰ كُلِّ شَيۡءٖ قَدِيرٞ,"ఆ మెరుపు వారి దృష్టిని ఇంచు మించు ఎగుర వేసుకు పోయినట్లుంటుంది. ప్రతిసారి అది మెరిసినప్పుడు, వారు ముందుకు నడుస్తారు మరియు వారిపై చీకటి క్రమ్ము కొనగానే వారు ఆగిపోతారు. మరియు అల్లాహ్ కోరితే వారి వినికిడినీ మరియు వారి చూపునూ తొలగించే వాడు.[1] నిశ్చయంగా, అల్లాహ్ ప్రతిదీ చేయగల సమర్ధుడు.[2]"
2,,يَٰٓأَيُّهَا ٱلنَّاسُ ٱعۡبُدُواْ رَبَّكُمُ ٱلَّذِي خَلَقَكُمۡ وَٱلَّذِينَ مِن قَبۡلِكُمۡ لَعَلَّكُمۡ تَتَّقُونَ,"ఓ మానవులారా! మిమ్మల్ని మరియు మీకు పూర్వం వారిని సృష్టించిన మీ ప్రభువు (అల్లాహ్) నే ఆరాధించండి, తద్వారా మీరు భక్తిపరులు కావచ్చు![1]"
2,,ٱلَّذِي جَعَلَ لَكُمُ ٱلۡأَرۡضَ فِرَٰشٗا وَٱلسَّمَآءَ بِنَآءٗ وَأَنزَلَ مِنَ ٱلسَّمَآءِ مَآءٗ فَأَخۡرَجَ بِهِۦ مِنَ ٱلثَّمَرَٰتِ رِزۡقٗا لَّكُمۡۖ فَلَا تَجۡعَلُواْ لِلَّهِ أَندَادٗا وَأَنتُمۡ تَعۡلَمُونَ,"ఆయన (అల్లాహ్) యే మీ కొరకు భూమిని పరుపుగాను మరియు ఆకాశాన్ని కప్పుగాను చేశాడు. మరియు ఆకాశం నుండి వర్షాన్ని కురిపించి, తద్వారా మీకు జీవనోపాధిగా ఫలాలను (పంటలను) ఉత్పత్తి చేశాడు! కావున ఇది తెలుసుకొని కూడా, మీరు ఇతరులను అల్లాహ్ కు సాటిగా నిలబెట్టకండి.[1]"
2,,وَإِن كُنتُمۡ فِي رَيۡبٖ مِّمَّا نَزَّلۡنَا عَلَىٰ عَبۡدِنَا فَأۡتُواْ بِسُورَةٖ مِّن مِّثۡلِهِۦ وَٱدۡعُواْ شُهَدَآءَكُم مِّن دُونِ ٱللَّهِ إِن كُنتُمۡ صَٰدِقِينَ,"మరియు మేము మా దాసుని (ముహమ్మద్) పై అవతరింపజేసిన దానిని (ఈ ఖుర్ఆన్ ను) గురించి, మీకు సందేహముంటే; దాని వంటి ఒక్క సూరహ్ నైనా మీరు (రచించి) తీసుకురండి[1]. మరియు అల్లాహ్ తప్ప మీకు ఉన్న సహాయకులను అందరినీ పిలుచుకోండి; మీరు సత్యవంతులే అయితే (ఇది చేసి చూపండి)."
2,,فَإِن لَّمۡ تَفۡعَلُواْ وَلَن تَفۡعَلُواْ فَٱتَّقُواْ ٱلنَّارَ ٱلَّتِي وَقُودُهَا ٱلنَّاسُ وَٱلۡحِجَارَةُۖ أُعِدَّتۡ لِلۡكَٰفِرِينَ,"కానీ, ఒకవేళ మీరు అలా చేయలేక పోతే - నిశ్చయంగా, మీరు అలా చేయలేరు - మానవులు మరియు రాళ్ళు ఇంధనమయ్యే ఆ నరకాగ్నికి భయపడండి.[1] అది సత్యతిరస్కారుల కొరకే తయారు చేయబడింది."
2,,وَبَشِّرِ ٱلَّذِينَ ءَامَنُواْ وَعَمِلُواْ ٱلصَّٰلِحَٰتِ أَنَّ لَهُمۡ جَنَّٰتٖ تَجۡرِي مِن تَحۡتِهَا ٱلۡأَنۡهَٰرُۖ كُلَّمَا رُزِقُواْ مِنۡهَا مِن ثَمَرَةٖ رِّزۡقٗا قَالُواْ هَٰذَا ٱلَّذِي رُزِقۡنَا مِن قَبۡلُۖ وَأُتُواْ بِهِۦ مُتَشَٰبِهٗاۖ وَلَهُمۡ فِيهَآ أَزۡوَٰجٞ مُّطَهَّرَةٞۖ وَهُمۡ فِيهَا خَٰلِدُونَ,"మరియు విశ్వసించి, సత్కార్యాలు చేసేవారి కొరకు నిశ్చయంగా క్రింద కాలువలు ప్రవహించే స్వర్గవనాలు ఉంటాయనే శుభవార్తను వినిపించు, ప్రతిసారి వారికి తినటానికి ఫలాలు ఒసంగబడినపుడల్లా, వారు: ""ఇవి ఇంతకు ముందు మాకు ఇవ్వబడినవే!"" అని అంటారు. ఎందుకంటే వారికి ఇవ్వబడేవి వాటీ పోలిక గలవే. అక్కడ వారికి నిర్మల సహవాసులు (అజ్వాజ్) ఉంటారు. మరియు వారందులో శాశ్వతంగా ఉంటారు."
2,,۞ إِنَّ ٱللَّهَ لَا يَسۡتَحۡيِۦٓ أَن يَضۡرِبَ مَثَلٗا مَّا بَعُوضَةٗ فَمَا فَوۡقَهَاۚ فَأَمَّا ٱلَّذِينَ ءَامَنُواْ فَيَعۡلَمُونَ أَنَّهُ ٱلۡحَقُّ مِن رَّبِّهِمۡۖ وَأَمَّا ٱلَّذِينَ كَفَرُواْ فَيَقُولُونَ مَاذَآ أَرَادَ ٱللَّهُ بِهَٰذَا مَثَلٗاۘ يُضِلُّ بِهِۦ كَثِيرٗا وَيَهۡدِي بِهِۦ كَثِيرٗاۚ وَمَا يُضِلُّ بِهِۦٓ إِلَّا ٱلۡفَٰسِقِينَ,"నిశ్చయంగా, అల్లాహ్ దోమ లేక దాని కంటే చిన్నదాని దృష్టాంతం ఇవ్వటానికి సంకోచించడు. కావున విశ్వసించిన వారు, ఇది తమ ప్రభువు తరఫు నుండి వచ్చిన సత్యమే అని గ్రహిస్తారు. కాని సత్యతిరస్కారులు, వాటిని విని: ""ఈ ఉపమానాల ద్వారా అల్లాహ్ చెప్పదలుచుకున్నది ఏమిటి?"" అని ప్రశ్నిస్తారు. ఈ విధంగా ఆయన ఎంతోమందిని మార్గభ్రష్టత్వంలో పడవేస్తాడు. మరియు ఎంతోమందికి సన్మార్గం కూడా చూపుతాడు. మరియు ఆయన కేవలం దుష్టులనే[1] మార్గభ్రష్టత్వంలో పడవేస్తాడు."
2,,ٱلَّذِينَ يَنقُضُونَ عَهۡدَ ٱللَّهِ مِنۢ بَعۡدِ مِيثَٰقِهِۦ وَيَقۡطَعُونَ مَآ أَمَرَ ٱللَّهُ بِهِۦٓ أَن يُوصَلَ وَيُفۡسِدُونَ فِي ٱلۡأَرۡضِۚ أُوْلَٰٓئِكَ هُمُ ٱلۡخَٰسِرُونَ,"ఎవరైతే అల్లాహ్ తో స్థిరమైన ఒడంబడిక[1] చేసుకున్న పిదప దానిని భంగ పరుస్తారో మరియు అల్లాహ్ స్థిరపరచమని ఆజ్ఞాపించిన దానిని త్రెంచుతారో మరియు భువిలో కల్లోలం రేకెత్తిస్తారో! ఇలాంటి వారే, వాస్తవంగా నష్టపడేవారు."
2,,كَيۡفَ تَكۡفُرُونَ بِٱللَّهِ وَكُنتُمۡ أَمۡوَٰتٗا فَأَحۡيَٰكُمۡۖ ثُمَّ يُمِيتُكُمۡ ثُمَّ يُحۡيِيكُمۡ ثُمَّ إِلَيۡهِ تُرۡجَعُونَ,"మీరు అల్లాహ్ పట్ల తిరస్కార వైఖరిని ఎలా అవలంబించగలరు? మరియు వాస్తవానికి ఆయనే నిర్జీవులుగా[1] ఉన్న మిమ్మల్ని సజీలుగా చేశాడు కదా! తరువాత మీ ప్రాణాన్ని తీసి, తిరిగి మిమ్మల్ని సజీవులుగా చేసేది కూడా ఆయనే; చివరకు మీరంతా ఆయన వద్దకే మరలింపబడతారు."
2,,هُوَ ٱلَّذِي خَلَقَ لَكُم مَّا فِي ٱلۡأَرۡضِ جَمِيعٗا ثُمَّ ٱسۡتَوَىٰٓ إِلَى ٱلسَّمَآءِ فَسَوَّىٰهُنَّ سَبۡعَ سَمَٰوَٰتٖۚ وَهُوَ بِكُلِّ شَيۡءٍ عَلِيمٞ,ఆయనే భూమిలో నున్న సమస్తాన్నీ మీ కొరకు సృష్టించాడు; తరువాత తన దృష్టిని ఆకాశాల వైపునకు మరల్చి వాటిని సప్తాకాశాలుగా ఏర్పరిచాడు. మరియు ఆయనే ప్రతి విషయానికి సంబంధించిన జ్ఞానం గలవాడు.
2,,وَإِذۡ قَالَ رَبُّكَ لِلۡمَلَٰٓئِكَةِ إِنِّي جَاعِلٞ فِي ٱلۡأَرۡضِ خَلِيفَةٗۖ قَالُوٓاْ أَتَجۡعَلُ فِيهَا مَن يُفۡسِدُ فِيهَا وَيَسۡفِكُ ٱلدِّمَآءَ وَنَحۡنُ نُسَبِّحُ بِحَمۡدِكَ وَنُقَدِّسُ لَكَۖ قَالَ إِنِّيٓ أَعۡلَمُ مَا لَا تَعۡلَمُونَ,"మరియు (జ్ఞాపకం చేసుకో!) నీ ప్రభువు దేవదూతలతో: ""వాస్తవంగా నేను భూమిలో ఒక ఉత్తరాధికారిని (ఖలీఫాను)[1] సృష్టించబోతున్నాను!"" అని చెప్పినపుడు, వారు: ""ఏమీ? నీవు భూమిలో కల్లోలం రేకెత్తించే వానిని మరియు నెత్తురు చిందించే వానిని నియమించబోతున్నావా? మేము నీ స్తోత్రం చేస్తూ, నీ పవిత్రతను కొనియాడుతూనే ఉన్నాము కదా!"" అని విన్నవించు కున్నారు. దానికి ఆయన: ""నిశ్చయంగా, మీకు తెలియనిది నాకు తెలుసు!"" అని అన్నాడు."
2,,وَعَلَّمَ ءَادَمَ ٱلۡأَسۡمَآءَ كُلَّهَا ثُمَّ عَرَضَهُمۡ عَلَى ٱلۡمَلَٰٓئِكَةِ فَقَالَ أَنۢبِـُٔونِي بِأَسۡمَآءِ هَٰٓؤُلَآءِ إِن كُنتُمۡ صَٰدِقِينَ,"మరియు ఆయన (అల్లాహ్) ఆదమ్ కు సకల వస్తువుల పేర్లను నేర్పాడు[1], ఆ పిదప వాటిని దేవదూతల ఎదుట ఉంచి: ""మీరు సత్యవంతులే అయితే, వీటి పేర్లను నాకు తెలుపండి."" అని అన్నాడు."
2,,قَالُواْ سُبۡحَٰنَكَ لَا عِلۡمَ لَنَآ إِلَّا مَا عَلَّمۡتَنَآۖ إِنَّكَ أَنتَ ٱلۡعَلِيمُ ٱلۡحَكِيمُ,"వారు (దేవదూతలు): ""నీవు సర్వలోపాలకు అతీతుడవు[1], నీవు తెలిపినదే తప్ప మాకు మరేమీ తెలియదు. నిశ్చయంగా, నీవే సర్వజ్ఞుడవు[2], మహా వివేకవంతుడవు[3]."" అని అన్నారు."
2,,قَالَ يَٰٓـَٔادَمُ أَنۢبِئۡهُم بِأَسۡمَآئِهِمۡۖ فَلَمَّآ أَنۢبَأَهُم بِأَسۡمَآئِهِمۡ قَالَ أَلَمۡ أَقُل لَّكُمۡ إِنِّيٓ أَعۡلَمُ غَيۡبَ ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضِ وَأَعۡلَمُ مَا تُبۡدُونَ وَمَا كُنتُمۡ تَكۡتُمُونَ,"ఆయన (అల్లాహ్): ""ఓ ఆదమ్! వీటి (ఈ వస్తువుల) పేర్లను వీరికి తెలుపు."" అని అన్నాడు. ఎపుడైతే అతను (ఆదమ్) ఆ వస్తువుల పేర్లను వారికి తెలిపాడో; ఆయన అన్నాడు: ""నిశ్చయంగా, నేను మాత్రమే భూమ్యాకాశాల అగోచర విషయాలను ఎరుగుదునని మీతో చెప్పలేదా? మరియు మీరు ఏది బహిర్గతం చేస్తారో మరియు ఏది దాస్తారో కూడా నాకు బాగా తెలుసు!"""
2,,وَإِذۡ قُلۡنَا لِلۡمَلَٰٓئِكَةِ ٱسۡجُدُواْ لِأٓدَمَ فَسَجَدُوٓاْ إِلَّآ إِبۡلِيسَ أَبَىٰ وَٱسۡتَكۡبَرَ وَكَانَ مِنَ ٱلۡكَٰفِرِينَ,"మరియు (జ్ఞాపకం చేసుకోండి) మేము దేవదూతలతో: ""మీరందరూ ఆదమ్ ముందు సాష్టాంగం (సజ్దా) చేయండి."" అని ఆదేశించినపుడు, ఒక ఇబ్లీస్[1] తప్ప మిగతా వారంతా సాష్టాంగం (సజ్దా) చేశారు;[2] అతడు నిరాకరించాడు మరియు దురహంకారానికి గురయ్యాడు మరియు సత్యతిరస్కారులలోని వాడయ్యాడు."
2,,وَقُلۡنَا يَٰٓـَٔادَمُ ٱسۡكُنۡ أَنتَ وَزَوۡجُكَ ٱلۡجَنَّةَ وَكُلَا مِنۡهَا رَغَدًا حَيۡثُ شِئۡتُمَا وَلَا تَقۡرَبَا هَٰذِهِ ٱلشَّجَرَةَ فَتَكُونَا مِنَ ٱلظَّٰلِمِينَ,"మరియు మేము (ఆదమ్ తో) అన్నాము: ""ఓ ఆదమ్! నీవూ మరియు నీ భార్యా, ఈ స్వర్గంలో నివసించండి మరియు మీరిద్దరూ మీకు ఇష్టమైనది యథేచ్ఛగా తినండి, కానీ ఈ చెట్టు[1] దరిదాపులకు పోకండి, అలా చేస్తే మీరిద్దరూ దుర్మార్గులలో[2] చేరిన వారవుతారు!"""
2,,فَأَزَلَّهُمَا ٱلشَّيۡطَٰنُ عَنۡهَا فَأَخۡرَجَهُمَا مِمَّا كَانَا فِيهِۖ وَقُلۡنَا ٱهۡبِطُواْ بَعۡضُكُمۡ لِبَعۡضٍ عَدُوّٞۖ وَلَكُمۡ فِي ٱلۡأَرۡضِ مُسۡتَقَرّٞ وَمَتَٰعٌ إِلَىٰ حِينٖ,"ఆ పిదప షైతాన్ వారిద్దరినీ దాని (స్వర్గం) నుండి తప్పించి, వారిద్దరినీ వారున్న స్థితి నుండి బయటికి తీశాడు. మరియు మేము (అల్లాహ్) అన్నాము: ""మీరంతా ఇక్కడి నుండి దిగిపోండి; మీరు ఒకరికొకరు విరోధులవుతారు.[1] ఒక నియమిత కాలం వరకు మీరు భూమిలో ఉండి, అక్కడే జీవితం గడప వలసి ఉంటుంది."""
2,,فَتَلَقَّىٰٓ ءَادَمُ مِن رَّبِّهِۦ كَلِمَٰتٖ فَتَابَ عَلَيۡهِۚ إِنَّهُۥ هُوَ ٱلتَّوَّابُ ٱلرَّحِيمُ,"తరువాత ఆదమ్, తన ప్రభువు నుండి కొన్ని మాటలు గ్రహించి[1], (పశ్చాత్తాప పడి క్షమాభిక్ష కోరాడు) మరియు ఆయన (అల్లాహ్) అతని పశ్చాత్తాపాన్ని అంగీకరించాడు. నిశ్చయంగా, ఆయనే పశ్చాత్తాపాన్ని అంగీకరించేవాడు, అపార కరుణా ప్రదాత."
2,,قُلۡنَا ٱهۡبِطُواْ مِنۡهَا جَمِيعٗاۖ فَإِمَّا يَأۡتِيَنَّكُم مِّنِّي هُدٗى فَمَن تَبِعَ هُدَايَ فَلَا خَوۡفٌ عَلَيۡهِمۡ وَلَا هُمۡ يَحۡزَنُونَ,"మేము (అల్లాహ్) ఇలా అన్నాము: ""మీరంతా ఇక్కడి నుండి దిగి పోండి."" ఇక నా తరఫు నుండి మీకు మార్గదర్శకత్వం తప్పక వస్తూ ఉంటుంది. అప్పుడు ఎవరైతే నా మార్గదర్శకత్వాన్ని అనుసరిస్తారో వారికి ఎలాంటి భయమూ ఉండదు మరియు వారు దుఃఖపడరు కూడా!"
2,,وَٱلَّذِينَ كَفَرُواْ وَكَذَّبُواْ بِـَٔايَٰتِنَآ أُوْلَٰٓئِكَ أَصۡحَٰبُ ٱلنَّارِۖ هُمۡ فِيهَا خَٰلِدُونَ,"కానీ, ఎవరైతే (మార్గదర్శకత్వాన్ని) తిరస్కరిస్తారో మరియు మా సూచన(ఆయత్)లను అసత్యాలని తిరస్కరిస్తారో, అలాంటి వారు నరకాగ్ని వాసులవుతారు. అందులో వారు శాశ్వతంగా ఉంటారు."
2,,يَٰبَنِيٓ إِسۡرَٰٓءِيلَ ٱذۡكُرُواْ نِعۡمَتِيَ ٱلَّتِيٓ أَنۡعَمۡتُ عَلَيۡكُمۡ وَأَوۡفُواْ بِعَهۡدِيٓ أُوفِ بِعَهۡدِكُمۡ وَإِيَّٰيَ فَٱرۡهَبُونِ,"ఓ ఇస్రాయీల్ సంతతివారలారా![1] నేను మీకు చేసిన ఉపకారాన్ని జ్ఞాపకం చేసుకోండి మరియు మీరు నాతో చేసిన వాగ్దానాన్ని నెరవేర్చండి, నేనూ మీతో చేసిన వాగ్దానాన్ని నెరవేర్చుతాను. మరియు మీరు నాకు మాత్రమే భయపడండి!"
2,,وَءَامِنُواْ بِمَآ أَنزَلۡتُ مُصَدِّقٗا لِّمَا مَعَكُمۡ وَلَا تَكُونُوٓاْ أَوَّلَ كَافِرِۭ بِهِۦۖ وَلَا تَشۡتَرُواْ بِـَٔايَٰتِي ثَمَنٗا قَلِيلٗا وَإِيَّٰيَ فَٱتَّقُونِ,మరియు మీ వద్దనున్న వాటిని (తౌరాత్ / ఇంజీల్ లను) ధృవీకరిస్తూ నేను అవతరింపజేసిన దానిని (ఈ ఖుర్ఆన్ ను) విశ్వసించండి. మరియు దీనిని తిరస్కరించే వారిలో మీరు మొట్టమొదటి వారు కాకండి. మరియు అల్పలాభాలకు నా సూచన(ఆయత్) లను[1] అమ్మకండి. కేవలం నా యందే భయభక్తులు కలిగి ఉండండి.
