translation_key,language_code,translation_title,translation_version,surah,ayah,arabic_text,translation,footnotes
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,إِنَّ ٱلَّذِينَ كَفَرُواْ سَوَآءٌ عَلَيۡهِمۡ ءَأَنذَرۡتَهُمۡ أَمۡ لَمۡ تُنذِرۡهُمۡ لَا يُؤۡمِنُونَ,"Онима који не верују заиста је свеједно упозоравао ти њих или не упозоравао, они неће да верују.",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,خَتَمَ ٱللَّهُ عَلَىٰ قُلُوبِهِمۡ وَعَلَىٰ سَمۡعِهِمۡۖ وَعَلَىٰٓ أَبۡصَٰرِهِمۡ غِشَٰوَةٞۖ وَلَهُمۡ عَذَابٌ عَظِيمٞ,"Аллах је запечатио срца њихова и уши њихове, а пред очима њиховим је застор; њих чека патња огромна.",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,وَمِنَ ٱلنَّاسِ مَن يَقُولُ ءَامَنَّا بِٱللَّهِ وَبِٱلۡيَوۡمِ ٱلۡأٓخِرِ وَمَا هُم بِمُؤۡمِنِينَ,"Има људи који говоре: ""Верујемо у Аллаха и Последњи дан"", а они нису верници!",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,يُخَٰدِعُونَ ٱللَّهَ وَٱلَّذِينَ ءَامَنُواْ وَمَا يَخۡدَعُونَ إِلَّآ أَنفُسَهُمۡ وَمَا يَشۡعُرُونَ,"Они мисле да варају Аллаха и оне који верују, а никог осим себе они не варају, али то не осећају.",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,فِي قُلُوبِهِم مَّرَضٞ فَزَادَهُمُ ٱللَّهُ مَرَضٗاۖ وَلَهُمۡ عَذَابٌ أَلِيمُۢ بِمَا كَانُواْ يَكۡذِبُونَ,У њиховим срцима је болест и Аллах им повећава ту болест. Њих чека болна патња због тога што су лагали.,
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,وَإِذَا قِيلَ لَهُمۡ لَا تُفۡسِدُواْ فِي ٱلۡأَرۡضِ قَالُوٓاْ إِنَّمَا نَحۡنُ مُصۡلِحُونَ,"Када им се каже: ""Не правите неред на Земљи!"" Одговарају: ""Ми само ред успостављамо!""",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,أَلَآ إِنَّهُمۡ هُمُ ٱلۡمُفۡسِدُونَ وَلَٰكِن لَّا يَشۡعُرُونَ,"Напротив! Они су уистину прави смутљивци, али то не опажају.",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,وَإِذَا قِيلَ لَهُمۡ ءَامِنُواْ كَمَآ ءَامَنَ ٱلنَّاسُ قَالُوٓاْ أَنُؤۡمِنُ كَمَآ ءَامَنَ ٱلسُّفَهَآءُۗ أَلَآ إِنَّهُمۡ هُمُ ٱلسُّفَهَآءُ وَلَٰكِن لَّا يَعۡلَمُونَ,"Када им се каже: ""Верујте као што ови људи верују!"" Они одговарају: ""Зар да верујемо као што малоумници верују!?"" А заиста они су малоумници, али они то не знају!",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,وَإِذَا لَقُواْ ٱلَّذِينَ ءَامَنُواْ قَالُوٓاْ ءَامَنَّا وَإِذَا خَلَوۡاْ إِلَىٰ شَيَٰطِينِهِمۡ قَالُوٓاْ إِنَّا مَعَكُمۡ إِنَّمَا نَحۡنُ مُسۡتَهۡزِءُونَ,"Када сусретну оне који верују, говоре: ""Верујемо!"" А чим остану насамо, са сотонама својим, говоре: ""Ми смо с вама. Ми им се само изругавамо.""",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,ٱللَّهُ يَسۡتَهۡزِئُ بِهِمۡ وَيَمُدُّهُمۡ فِي طُغۡيَٰنِهِمۡ يَعۡمَهُونَ,Аллах се њима изругава и оставља их да у својој арогантности лутају.,
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,أُوْلَٰٓئِكَ ٱلَّذِينَ ٱشۡتَرَوُاْ ٱلضَّلَٰلَةَ بِٱلۡهُدَىٰ فَمَا رَبِحَت تِّجَٰرَتُهُمۡ وَمَا كَانُواْ مُهۡتَدِينَ,"То су они који су заблуду узели уместо Упуте, али им њихова трговина неће донети добити, јер они Упуту нису следили.",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,مَثَلُهُمۡ كَمَثَلِ ٱلَّذِي ٱسۡتَوۡقَدَ نَارٗا فَلَمَّآ أَضَآءَتۡ مَا حَوۡلَهُۥ ذَهَبَ ٱللَّهُ بِنُورِهِمۡ وَتَرَكَهُمۡ فِي ظُلُمَٰتٖ لَّا يُبۡصِرُونَ,"Они су слични ономе који потпали ватру, а када она осветли оно што је око њега, Аллах им одузме светло и остави их у тминама, па ништа не виде.",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,صُمُّۢ بُكۡمٌ عُمۡيٞ فَهُمۡ لَا يَرۡجِعُونَ,"Они су глуви, неми и слепи, па не могу да се поврате!",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,أَوۡ كَصَيِّبٖ مِّنَ ٱلسَّمَآءِ فِيهِ ظُلُمَٰتٞ وَرَعۡدٞ وَبَرۡقٞ يَجۡعَلُونَ أَصَٰبِعَهُمۡ فِيٓ ءَاذَانِهِم مِّنَ ٱلصَّوَٰعِقِ حَذَرَ ٱلۡمَوۡتِۚ وَٱللَّهُ مُحِيطُۢ بِٱلۡكَٰفِرِينَ,"Или су слични онима који за време силног пљуска са неба, услед мрака, грмљавине и муња, због громова затискују уши прстима бојећи се смрти. А Аллах обухвата невернике.",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,يَكَادُ ٱلۡبَرۡقُ يَخۡطَفُ أَبۡصَٰرَهُمۡۖ كُلَّمَآ أَضَآءَ لَهُم مَّشَوۡاْ فِيهِ وَإِذَآ أَظۡلَمَ عَلَيۡهِمۡ قَامُواْۚ وَلَوۡ شَآءَ ٱللَّهُ لَذَهَبَ بِسَمۡعِهِمۡ وَأَبۡصَٰرِهِمۡۚ إِنَّ ٱللَّهَ عَلَىٰ كُلِّ شَيۡءٖ قَدِيرٞ,"Муња само што их не заслепи: кад год им осветли - они крену, а чим их тами препусти - застану! А да Аллах хоће, Он би им одузео и слух и вид. Аллах, уистину, све може.",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,يَٰٓأَيُّهَا ٱلنَّاسُ ٱعۡبُدُواْ رَبَّكُمُ ٱلَّذِي خَلَقَكُمۡ وَٱلَّذِينَ مِن قَبۡلِكُمۡ لَعَلَّكُمۡ تَتَّقُونَ,"О људи, обожавајте Господара свог, Који је створио вас и оне пре вас, да бисте се сачували.",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,ٱلَّذِي جَعَلَ لَكُمُ ٱلۡأَرۡضَ فِرَٰشٗا وَٱلسَّمَآءَ بِنَآءٗ وَأَنزَلَ مِنَ ٱلسَّمَآءِ مَآءٗ فَأَخۡرَجَ بِهِۦ مِنَ ٱلثَّمَرَٰتِ رِزۡقٗا لَّكُمۡۖ فَلَا تَجۡعَلُواْ لِلَّهِ أَندَادٗا وَأَنتُمۡ تَعۡلَمُونَ,"Који вам је Земљу постељом, а небо здањем учинио; Који с неба спушта воду и с њом изводи плодове, опскрбу вашу. Зато не приписујте Аллаху друга божанства, а знате то.",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,وَإِن كُنتُمۡ فِي رَيۡبٖ مِّمَّا نَزَّلۡنَا عَلَىٰ عَبۡدِنَا فَأۡتُواْ بِسُورَةٖ مِّن مِّثۡلِهِۦ وَٱدۡعُواْ شُهَدَآءَكُم مِّن دُونِ ٱللَّهِ إِن كُنتُمۡ صَٰدِقِينَ,"А ако сумњате у оно што смо Ми објавили Нашем слуги Мухаммеду, саставите ви једно поглавље слично томе и позовите и божанства ваша, изузев Аллаха, ако истину говорите.",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,فَإِن لَّمۡ تَفۡعَلُواْ وَلَن تَفۡعَلُواْ فَٱتَّقُواْ ٱلنَّارَ ٱلَّتِي وَقُودُهَا ٱلنَّاسُ وَٱلۡحِجَارَةُۖ أُعِدَّتۡ لِلۡكَٰفِرِينَ,"Па ако то не учините, а сигурно нећете учинити, онда се чувајте ватре чије ће гориво бити људи и камење; која је припремљена за невернике.",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,وَبَشِّرِ ٱلَّذِينَ ءَامَنُواْ وَعَمِلُواْ ٱلصَّٰلِحَٰتِ أَنَّ لَهُمۡ جَنَّٰتٖ تَجۡرِي مِن تَحۡتِهَا ٱلۡأَنۡهَٰرُۖ كُلَّمَا رُزِقُواْ مِنۡهَا مِن ثَمَرَةٖ رِّزۡقٗا قَالُواْ هَٰذَا ٱلَّذِي رُزِقۡنَا مِن قَبۡلُۖ وَأُتُواْ بِهِۦ مُتَشَٰبِهٗاۖ وَلَهُمۡ فِيهَآ أَزۡوَٰجٞ مُّطَهَّرَةٞۖ وَهُمۡ فِيهَا خَٰلِدُونَ,"А обрадуј оне који верују и добра дела чине да њима припадају рајске баште кроз које реке теку! Кад год буду опскрбљени каквим плодом, рећи ће: ""Овим смо и пре били опскрбљени!"" А биће им давани плодови само њима слични! У њима ће они супруге очишћене имати и у њима ће вечно боравити.",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,۞ إِنَّ ٱللَّهَ لَا يَسۡتَحۡيِۦٓ أَن يَضۡرِبَ مَثَلٗا مَّا بَعُوضَةٗ فَمَا فَوۡقَهَاۚ فَأَمَّا ٱلَّذِينَ ءَامَنُواْ فَيَعۡلَمُونَ أَنَّهُ ٱلۡحَقُّ مِن رَّبِّهِمۡۖ وَأَمَّا ٱلَّذِينَ كَفَرُواْ فَيَقُولُونَ مَاذَآ أَرَادَ ٱللَّهُ بِهَٰذَا مَثَلٗاۘ يُضِلُّ بِهِۦ كَثِيرٗا وَيَهۡدِي بِهِۦ كَثِيرٗاۚ وَمَا يُضِلُّ بِهِۦٓ إِلَّا ٱلۡفَٰسِقِينَ,"Заиста се Аллах не устручава да за пример наведе комарца или нешто изнад њега; они који верују - па они знају да је то Истина од Господара њиховог; а они који не верују говоре: ""Шта то Аллах хоће овим примером?"" Тиме Он даје да многи у заблуду скрену, а многе на Прави пут упућује, а тиме на странпутицу скреће само развратнике;",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,ٱلَّذِينَ يَنقُضُونَ عَهۡدَ ٱللَّهِ مِنۢ بَعۡدِ مِيثَٰقِهِۦ وَيَقۡطَعُونَ مَآ أَمَرَ ٱللَّهُ بِهِۦٓ أَن يُوصَلَ وَيُفۡسِدُونَ فِي ٱلۡأَرۡضِۚ أُوْلَٰٓئِكَ هُمُ ٱلۡخَٰسِرُونَ,Оне који крше обавезу према Аллаху након што је прихваћена и прекидају оно што је Аллах наредио да се одржава и неред на Земљи праве; то су прави губитници.,
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,كَيۡفَ تَكۡفُرُونَ بِٱللَّهِ وَكُنتُمۡ أَمۡوَٰتٗا فَأَحۡيَٰكُمۡۖ ثُمَّ يُمِيتُكُمۡ ثُمَّ يُحۡيِيكُمۡ ثُمَّ إِلَيۡهِ تُرۡجَعُونَ,"Како не верујете у Аллаха, ви који сте били мртви па вас је Он оживео, затим ће вас усмртити, затим поново оживети, потом ћете Њему бити враћени?!",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,هُوَ ٱلَّذِي خَلَقَ لَكُم مَّا فِي ٱلۡأَرۡضِ جَمِيعٗا ثُمَّ ٱسۡتَوَىٰٓ إِلَى ٱلسَّمَآءِ فَسَوَّىٰهُنَّ سَبۡعَ سَمَٰوَٰتٖۚ وَهُوَ بِكُلِّ شَيۡءٍ عَلِيمٞ,"Он вам је све на Земљи створио, затим се на небо усмерио, и као седам небеса га уредио; Он све добро зна.",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,وَإِذۡ قَالَ رَبُّكَ لِلۡمَلَٰٓئِكَةِ إِنِّي جَاعِلٞ فِي ٱلۡأَرۡضِ خَلِيفَةٗۖ قَالُوٓاْ أَتَجۡعَلُ فِيهَا مَن يُفۡسِدُ فِيهَا وَيَسۡفِكُ ٱلدِّمَآءَ وَنَحۡنُ نُسَبِّحُ بِحَمۡدِكَ وَنُقَدِّسُ لَكَۖ قَالَ إِنِّيٓ أَعۡلَمُ مَا لَا تَعۡلَمُونَ,"А када Господар твој рече анђелима: ""Ја ћу на Земљи намесника поставити!"" Они упиташе: ""Зар ћеш на Земљи поставити онога који ће на њој неред ширити и крв пролевати?! А ми Тебе славимо захваљујући Ти и светост Теби призивамо."" Он рече: ""Ја, заиста, знам оно што ви не знате.""",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,وَعَلَّمَ ءَادَمَ ٱلۡأَسۡمَآءَ كُلَّهَا ثُمَّ عَرَضَهُمۡ عَلَى ٱلۡمَلَٰٓئِكَةِ فَقَالَ أَنۢبِـُٔونِي بِأَسۡمَآءِ هَٰٓؤُلَآءِ إِن كُنتُمۡ صَٰدِقِينَ,"И Он поучи Адама свим називима, а онда их предочи анђелима и рече: ""Кажите Ми имена њихова, ако истину говорите!""",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,قَالُواْ سُبۡحَٰنَكَ لَا عِلۡمَ لَنَآ إِلَّا مَا عَلَّمۡتَنَآۖ إِنَّكَ أَنتَ ٱلۡعَلِيمُ ٱلۡحَكِيمُ,"""Узвишен си Ти!"" Рекоше они, ""ми знамо само оно чему си нас Ти поучио! Засигурно си Ти Свезнајући и Мудри.""",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,قَالَ يَٰٓـَٔادَمُ أَنۢبِئۡهُم بِأَسۡمَآئِهِمۡۖ فَلَمَّآ أَنۢبَأَهُم بِأَسۡمَآئِهِمۡ قَالَ أَلَمۡ أَقُل لَّكُمۡ إِنِّيٓ أَعۡلَمُ غَيۡبَ ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضِ وَأَعۡلَمُ مَا تُبۡدُونَ وَمَا كُنتُمۡ تَكۡتُمُونَ,"""О Адаме"", рече Он, ""саопшти им називе њихове!"" И када им он саопшти називе њихове, Аллах рече: ""Зар вам нисам рекао да само Ја знам тајне небеса и Земље и да само Ја знам оно што показујете и што кријете?""",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,وَإِذۡ قُلۡنَا لِلۡمَلَٰٓئِكَةِ ٱسۡجُدُواْ لِأٓدَمَ فَسَجَدُوٓاْ إِلَّآ إِبۡلِيسَ أَبَىٰ وَٱسۡتَكۡبَرَ وَكَانَ مِنَ ٱلۡكَٰفِرِينَ,"А кад рекосмо анђелима: ""Поклоните се Адаму! Они се поклонише сви изузев Сотоне."" Он одби и узохоли се, а био је неверник.",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,وَقُلۡنَا يَٰٓـَٔادَمُ ٱسۡكُنۡ أَنتَ وَزَوۡجُكَ ٱلۡجَنَّةَ وَكُلَا مِنۡهَا رَغَدًا حَيۡثُ شِئۡتُمَا وَلَا تَقۡرَبَا هَٰذِهِ ٱلشَّجَرَةَ فَتَكُونَا مِنَ ٱلظَّٰلِمِينَ,"И Ми рекосмо: ""О Адаме, настаните се ти и супруга твоја у Рају и једите у њему где год желите, али се овоме дрвету не приближавајте да не постанете неправедни.""",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,فَأَزَلَّهُمَا ٱلشَّيۡطَٰنُ عَنۡهَا فَأَخۡرَجَهُمَا مِمَّا كَانَا فِيهِۖ وَقُلۡنَا ٱهۡبِطُواْ بَعۡضُكُمۡ لِبَعۡضٍ عَدُوّٞۖ وَلَكُمۡ فِي ٱلۡأَرۡضِ مُسۡتَقَرّٞ وَمَتَٰعٌ إِلَىٰ حِينٖ,"Али, Сотона их наведе на грех због дрвета и изведе их из Раја у којем су били. Ми рекосмо: „Сиђите!, једни другима ћете бити непријатељи. До одређеног времена на Земљи је ваше боравиште и неко време уживања.""",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,فَتَلَقَّىٰٓ ءَادَمُ مِن رَّبِّهِۦ كَلِمَٰتٖ فَتَابَ عَلَيۡهِۚ إِنَّهُۥ هُوَ ٱلتَّوَّابُ ٱلرَّحِيمُ,"И Адам прими неке речи од Господара свога, па му Он опрости; Он је, заиста, Онај Који стално прима покајања, Милостиви.",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,قُلۡنَا ٱهۡبِطُواْ مِنۡهَا جَمِيعٗاۖ فَإِمَّا يَأۡتِيَنَّكُم مِّنِّي هُدٗى فَمَن تَبِعَ هُدَايَ فَلَا خَوۡفٌ عَلَيۡهِمۡ وَلَا هُمۡ يَحۡزَنُونَ,"Ми рекосмо: ""Силазите из њега сви! Од Мене ће вам Упута долазити, а они који Упуту Моју буду следили, ничега се неће бојати, нити ће за било чим туговати.""",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,وَٱلَّذِينَ كَفَرُواْ وَكَذَّبُواْ بِـَٔايَٰتِنَآ أُوْلَٰٓئِكَ أَصۡحَٰبُ ٱلنَّارِۖ هُمۡ فِيهَا خَٰلِدُونَ,А они који не буду веровали и доказе и речи Наше буду порицали биће становници Ватре; у њој ће вечно остати.,
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,يَٰبَنِيٓ إِسۡرَٰٓءِيلَ ٱذۡكُرُواْ نِعۡمَتِيَ ٱلَّتِيٓ أَنۡعَمۡتُ عَلَيۡكُمۡ وَأَوۡفُواْ بِعَهۡدِيٓ أُوفِ بِعَهۡدِكُمۡ وَإِيَّٰيَ فَٱرۡهَبُونِ,"О синови Израиљеви, сетите се благодати Мојих које сам вам подарио, и испуните завет који сте Ми дали, па ћу и Ја испунити Свој завет који сам вам дао! И само од Мене страхујте!",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,وَءَامِنُواْ بِمَآ أَنزَلۡتُ مُصَدِّقٗا لِّمَا مَعَكُمۡ وَلَا تَكُونُوٓاْ أَوَّلَ كَافِرِۭ بِهِۦۖ وَلَا تَشۡتَرُواْ بِـَٔايَٰتِي ثَمَنٗا قَلِيلٗا وَإِيَّٰيَ فَٱتَّقُونِ,"И верујте у оно што сам објавио потврђујући да је истинито оно што ви имате и не будите први који у то не верују! Не продајте речи Моје за нешто што сасвим мало вреди и само се Мене бојте!""",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,وَلَا تَلۡبِسُواْ ٱلۡحَقَّ بِٱلۡبَٰطِلِ وَتَكۡتُمُواْ ٱلۡحَقَّ وَأَنتُمۡ تَعۡلَمُونَ,"И не мешајте Истину са неистином, и не скривајте Истину кад је знате!",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,وَأَقِيمُواْ ٱلصَّلَوٰةَ وَءَاتُواْ ٱلزَّكَوٰةَ وَٱرۡكَعُواْ مَعَ ٱلرَّٰكِعِينَ,"Молитву обављајте, и обавезну милостињу дајте и заједно са онима који молитву обављају и ви обављајте!",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,۞ أَتَأۡمُرُونَ ٱلنَّاسَ بِٱلۡبِرِّ وَتَنسَوۡنَ أَنفُسَكُمۡ وَأَنتُمۡ تَتۡلُونَ ٱلۡكِتَٰبَۚ أَفَلَا تَعۡقِلُونَ,"Зар од других тражите да добро чине док при томе себе заборављате, а ви Књигу читате? Зар се опаметити нећете!?",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,وَٱسۡتَعِينُواْ بِٱلصَّبۡرِ وَٱلصَّلَوٰةِۚ وَإِنَّهَا لَكَبِيرَةٌ إِلَّا عَلَى ٱلۡخَٰشِعِينَ,"Помозите се стрпљењем и молитвом, а то је, заиста, тешко, осим понизнима,",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,ٱلَّذِينَ يَظُنُّونَ أَنَّهُم مُّلَٰقُواْ رَبِّهِمۡ وَأَنَّهُمۡ إِلَيۡهِ رَٰجِعُونَ,онима који су уверени да ће се срести са Господаром својим и да ће се Њему вратити.,
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,يَٰبَنِيٓ إِسۡرَٰٓءِيلَ ٱذۡكُرُواْ نِعۡمَتِيَ ٱلَّتِيٓ أَنۡعَمۡتُ عَلَيۡكُمۡ وَأَنِّي فَضَّلۡتُكُمۡ عَلَى ٱلۡعَٰلَمِينَ,О синови Израиљеви! Сетите се благодати Мојих које сам вам подарио и то што сам вас над другим народима био одликовао.,
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,وَٱتَّقُواْ يَوۡمٗا لَّا تَجۡزِي نَفۡسٌ عَن نَّفۡسٖ شَيۡـٔٗا وَلَا يُقۡبَلُ مِنۡهَا شَفَٰعَةٞ وَلَا يُؤۡخَذُ مِنۡهَا عَدۡلٞ وَلَا هُمۡ يُنصَرُونَ,"И бојте се Судњег Дана када нико ни за кога ништа неће моћи да учини, и када ничије посредовање неће да се прихвати, и када ни од кога откуп неће да се прими и када нико никоме у помоћ неће да притекне.",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,وَإِذۡ نَجَّيۡنَٰكُم مِّنۡ ءَالِ فِرۡعَوۡنَ يَسُومُونَكُمۡ سُوٓءَ ٱلۡعَذَابِ يُذَبِّحُونَ أَبۡنَآءَكُمۡ وَيَسۡتَحۡيُونَ نِسَآءَكُمۡۚ وَفِي ذَٰلِكُم بَلَآءٞ مِّن رَّبِّكُمۡ عَظِيمٞ,"И када смо вас избавили од фараонових људи који су вас најгорим мукама мучили: мушку вам децу клали, а женску у животу остављали - то је било велико искушење од Господара вашег.",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,وَإِذۡ فَرَقۡنَا بِكُمُ ٱلۡبَحۡرَ فَأَنجَيۡنَٰكُمۡ وَأَغۡرَقۡنَآ ءَالَ فِرۡعَوۡنَ وَأَنتُمۡ تَنظُرُونَ,"И када смо због вас море раставили па вас спасили, а фараонове људе, пред вашим очима потопили.",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,وَإِذۡ وَٰعَدۡنَا مُوسَىٰٓ أَرۡبَعِينَ لَيۡلَةٗ ثُمَّ ٱتَّخَذۡتُمُ ٱلۡعِجۡلَ مِنۢ بَعۡدِهِۦ وَأَنتُمۡ ظَٰلِمُونَ,"И када смо са Мојсијем, четрдесет ноћи, сусрет одредили, ви сте, након што вас је напустио, неправду чинећи, теле почели да обожавате.",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,ثُمَّ عَفَوۡنَا عَنكُم مِّنۢ بَعۡدِ ذَٰلِكَ لَعَلَّكُمۡ تَشۡكُرُونَ,"Потом смо вам, и после тога, опростили, да бисте захвални били.",
serbian_rwwad,sr,Serbian Translation - Rowwad Translation Center,1.0.4,2,,وَإِذۡ ءَاتَيۡنَا مُوسَى ٱلۡكِتَٰبَ وَٱلۡفُرۡقَانَ لَعَلَّكُمۡ تَهۡتَدُونَ,"И када смо дали Мојсију Књигу и оно што раздваја Истину од неистине, да бисте се правим путем упутили.",
